Fecha,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Intemperie_5cm_Minima,Temperatura_Intemperie_50cm_Minima,Temperatura_Suelo_5cm_Media,Temperatura_Suelo_10cm_Media,Temperatura_Inte_5cm,Temperatura_Intemperie_150cm_Minima,Humedad_Suelo,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Heliofania_Efectiva,Heliofania_Relativa,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Duracion_Follaje_Mojado,Velocidad_Viento_200cm_Media,Direccion_Viento_200cm,Velocidad_Viento_1000cm_Media,Direccion_Viento_1000cm,Velocidad_Viento_Maxima,Presion_Media,Radiacion_Global,Horas_Frio,Unidades_Frio
2015-12-06 00:00:00.0,17.04861,24.2,9.9,,9.8,,23.65763,,9.7,,0.0,0.0,0.0,,,10.28872,59,52,7.315781,3.816667,4.827777,S ,6.034722,C ,17.1,1013.731,,0.0,-7.137996
2015-12-07 00:00:00.0,18.84236,27.3,10.3,,10.0,,23.33056,,10.0,,0.0,0.0,0.0,,,13.35999,60,55,11.04078,7.833331,4.840973,NE,6.051217,C ,20.7,1009.773,,0.0,-15.85301
2015-12-08 00:00:00.0,23.24375,31.4,17.3,,17.0,,24.11667,,17.0,,7.2,7.2,3.4,,,15.33152,59,57,13.07559,4.516667,5.992361,NE,7.490451,C ,29.4,1005.702,,0.0,-21.66303
2015-12-09 00:00:00.0,22.25764,30.2,16.9,,16.8,,25.03333,,16.5,,0.0,0.0,0.0,,,17.32705,69,67,15.01321,5.666666,2.931945,C ,3.664932,C ,19.1,1006.062,,0.0,-19.75402
2015-12-10 00:00:00.0,24.56041,34.2,14.8,,14.4,,25.19306,,14.5,,0.0,0.0,0.0,,,17.15701,58,48,14.85531,0.7,5.435417,W ,6.794271,C ,29.4,1004.594,,0.0,-20.83302
2015-12-11 00:00:00.0,27.03125,34.2,16.5,,16.4,,25.52847,,16.2,,0.0,0.0,0.0,,,18.94927,55,46,16.57728,0.6,7.749304,N ,9.68663,C ,33.9,1001.859,,0.0,-23.15703
2015-12-12 00:00:00.0,25.96667,32.2,21.2,,21.0,,25.70903,,20.9,,0.2,0.2,0.2,,,22.82056,73,65,19.59291,2.55,4.325,W ,5.40625,C ,26.3,1001.366,,0.0,-23.90403
2015-12-13 00:00:00.0,25.67222,34.4,17.7,,17.1,,26.17084,,17.0,,5.0,0.0,0.0,,,21.16522,66,53,18.34514,6.616665,3.216667,C ,4.020833,C ,24.5,1000.361,,0.0,-23.24003
2015-12-14 00:00:00.0,24.60695,29.9,18.4,,18.1,,25.89444,,17.6,,0.0,5.0,2.2,,,21.31268,74,70,18.48869,0.7666667,5.791667,SE,7.239584,C ,57.3,1004.13,,0.0,-23.90403
2015-12-15 00:00:00.0,23.24166,30.8,16.8,,16.8,,25.47431,,16.5,,0.0,0.0,0.0,,,18.3633,67,54,16.09339,3.766667,7.093748,E ,8.867185,C ,21.3,1012.75,,0.0,-22.07803
2015-12-16 00:00:00.0,25.5618,32.8,19.5,,19.4,,25.17778,,19.2,,1.4,0.0,0.0,,,16.33886,52,41,14.06426,0.0,10.66528,NE,13.3316,C ,27.6,1009.392,,0.0,-23.90403
2015-12-17 00:00:00.0,24.25556,28.9,19.8,,20.0,,24.50903,,19.5,,0.6,2.0,1.0,,,20.39122,73,78,17.70816,2.8,5.595832,W ,6.994791,C ,28.0,1001.89,,0.0,-23.90403
2015-12-18 00:00:00.0,21.91667,26.2,18.3,,18.0,,24.27084,,18.0,,0.0,0.0,0.0,,,12.97982,53,42,10.24192,1.3,8.395835,S ,10.49479,C ,33.5,1007.407,,0.0,-21.99503
2015-12-19 00:00:00.0,19.11528,26.2,8.6,,8.5,,23.48958,,8.4,,0.0,0.0,0.0,,,10.32702,54,44,7.284659,0.0,4.239584,C ,5.29948,C ,25.3,1014.411,,0.0,-11.869
2015-12-20 00:00:00.0,20.00347,27.9,10.5,,9.9,,23.50139,,10.1,,0.0,0.0,0.0,,,15.80049,64,58,13.71113,0.4,6.264584,E ,7.830729,C ,22.5,1012.779,,0.0,-16.26801
2015-12-21 00:00:00.0,25.43611,31.6,20.7,,20.5,,24.74583,,20.4,,0.8,0.0,0.0,,,22.17628,67,61,19.0088,0.0,6.788193,E ,8.485242,C ,23.0,1005.607,,0.0,-23.90403
2015-12-22 00:00:00.0,23.39583,27.4,19.1,,19.1,,24.5757,,18.6,,16.6,17.4,12.0,,,23.92927,88,86,20.34678,1.033333,6.1125,NE,7.640625,C ,30.4,1001.917,,0.0,-23.90403
2015-12-23 00:00:00.0,23.03889,29.6,19.1,,18.7,,24.56667,,18.7,,0.2,0.2,0.2,,,22.35812,82,83,19.24753,2.683333,3.443056,W ,4.30382,C ,39.7,1004.001,,0.0,-23.15703
2015-12-24 00:00:00.0,23.88125,30.8,17.2,,16.8,,24.68611,,16.8,,0.0,0.0,0.0,,,15.51174,53,45,13.35337,1.683333,5.874304,E ,7.34288,C ,23.3,1011.273,,0.0,-23.15703
2015-12-25 00:00:00.0,25.94653,32.2,18.9,,18.8,,25.65417,,18.8,,0.0,0.0,0.0,,,20.00494,60,58,17.41894,0.0,6.056945,NE,7.571181,C ,19.0,1011.581,,0.0,-23.90403
2015-12-26 00:00:00.0,26.47431,32.5,19.5,,19.0,,26.2993,,19.3,,0.0,0.0,0.0,,,21.36939,64,59,18.5303,0.4166667,5.145835,NE,6.432294,C ,19.6,1007.137,,0.0,-23.90403
2015-12-27 00:00:00.0,27.45764,35.3,19.7,,19.3,,26.75001,,19.3,,0.0,0.0,0.0,,,23.95693,68,59,20.37897,6.383332,4.527084,C ,5.658855,C ,21.1,1003.043,,0.0,-23.90403
2015-12-28 00:00:00.0,28.56944,35.4,20.9,,20.5,,27.2868,,20.5,,0.0,0.0,0.0,,,23.96696,63,54,20.38447,4.033334,4.775693,NE,5.969617,C ,23.1,1004.203,,0.0,-23.90403
2015-12-29 00:00:00.0,28.65139,35.4,24.0,,23.7,,27.08819,,23.8,,0.0,0.0,0.0,,,24.69104,67,61,20.8683,0.0,3.523611,NE,4.404514,C ,22.2,1005.162,,0.0,-23.90403
2015-12-30 00:00:00.0,26.92223,33.4,20.0,,19.8,,27.00417,,19.5,,0.0,0.0,0.0,,,25.12943,71,65,21.1576,5.516666,5.341665,E ,6.677082,C ,18.3,1003.974,,0.0,-23.90403
2015-12-31 00:00:00.0,26.91389,31.3,20.5,,20.3,,26.95555,,20.2,,3.0,0.0,0.0,,,23.55298,67,61,20.09983,1.016667,6.143749,E ,7.679687,C ,20.6,1006.194,,0.0,-23.90403
2016-01-01 00:00:00.0,25.14861,31.6,19.2,,19.3,,26.58125,,18.8,,21.8,24.8,14.8,,,23.95177,78,77,20.37366,4.733334,4.862501,E ,6.078126,C ,21.3,1007.822,,0.0,-23.90403
2016-01-02 00:00:00.0,27.0757,32.3,22.7,,22.7,,27.17083,,22.5,,0.0,0.0,0.0,,,23.62673,67,64,20.1213,0.0,7.215276,E ,9.019095,C ,25.9,1009.553,,0.0,-23.90403
2016-01-03 00:00:00.0,26.05695,28.8,22.8,,22.8,,26.71597,,22.6,,0.0,0.0,0.0,,,24.73202,74,73,20.90658,0.0,7.352084,E ,9.190104,C ,28.8,1008.221,,0.0,-23.90403
2016-01-04 00:00:00.0,26.34237,30.8,24.1,,24.2,,26.50903,,23.5,,0.4,0.2,0.2,,,27.75269,83,84,22.80135,1.616667,4.15139,E ,5.189237,C ,16.3,1006.372,,0.0,-23.90403
2016-01-05 00:00:00.0,26.62708,32.0,21.6,,21.6,,27.00624,,21.4,,0.0,0.2,0.2,,,23.75905,70,65,20.04778,2.266667,8.281945,SE,10.35243,C ,35.6,1009.277,,0.0,-23.90403
2016-01-06 00:00:00.0,23.05417,29.8,15.9,,15.8,,26.6382,,15.6,,0.0,0.0,0.0,,,15.61487,58,56,13.5713,0.0,6.78125,S ,8.476563,C ,23.5,1012.763,,0.0,-21.66303
2016-01-07 00:00:00.0,23.11875,30.9,12.7,,12.3,,26.24514,,12.4,,0.4,0.0,0.0,,,15.25185,57,42,13.20571,1.6,5.545832,E ,6.93229,C ,21.4,1011.918,,0.0,-19.42202
2016-01-08 00:00:00.0,25.01458,31.8,19.7,,19.4,,25.69931,,17.6,,0.0,0.4,0.4,,,16.14099,57,52,13.898,0.7166667,3.170834,E ,3.963542,C ,16.2,1008.764,,0.0,-23.82103
2016-01-09 00:00:00.0,22.25417,29.1,16.4,,16.1,,25.025,,16.1,,0.0,0.0,0.0,,,19.86134,74,71,17.3749,1.566667,6.615972,E ,8.269965,C ,24.4,1011.485,,0.0,-21.99503
2016-01-10 00:00:00.0,23.17779,30.0,19.3,,19.2,,24.6493,,19.0,,2.2,2.2,0.6,,,22.10146,81,82,19.06926,2.65,3.063194,S ,3.828993,C ,18.0,1008.795,,0.0,-23.82103
2016-01-11 00:00:00.0,25.04027,32.8,17.2,,16.8,,25.63749,,16.7,,0.0,0.0,0.0,,,22.37756,72,61,19.26017,6.416666,3.325001,C ,4.15625,C ,18.7,1005.184,,0.0,-22.24403
2016-01-12 00:00:00.0,25.20695,31.6,19.7,,19.3,,24.77708,,19.2,,0.0,0.0,0.0,,,20.28485,68,61,17.59521,6.449998,5.411804,W ,6.764755,C ,44.4,1002.708,,0.0,-23.90403
2016-01-13 00:00:00.0,24.59722,31.9,17.9,,17.7,,24.79792,,17.6,,0.0,0.0,0.0,,,17.67122,61,49,15.37063,1.45,5.843059,E ,7.303823,C ,22.9,1009.147,,0.0,-23.57203
2016-01-14 00:00:00.0,26.11389,34.1,17.9,,17.4,,25.23333,,17.8,,0.0,0.0,0.0,,,16.86955,54,46,14.76995,0.9666667,6.775693,N ,8.469616,C ,28.8,1007.712,,0.0,-23.82103
2016-01-15 00:00:00.0,25.51666,34.8,17.5,,17.2,,25.51597,,17.2,,0.0,0.0,0.0,,,18.06382,57,46,15.87164,0.0,7.510417,E ,9.388021,C ,28.9,1007.798,,0.0,-23.24003
2016-01-16 00:00:00.0,26.45833,35.0,17.7,,17.3,,25.65138,,17.5,,0.0,0.0,0.0,,,17.73879,54,49,15.41427,0.0,6.287498,E ,7.859372,C ,30.5,1008.695,,0.0,-23.73803
2016-01-17 00:00:00.0,27.90347,36.2,20.6,,20.3,,25.91945,,20.4,,0.0,0.0,0.0,,,20.75765,59,54,18.03906,0.3833333,5.274304,W ,6.59288,C ,33.7,1007.346,,0.0,-23.90403
2016-01-18 00:00:00.0,25.54861,32.6,20.4,,20.0,,26.0243,,19.9,,0.0,0.0,0.0,,,17.93045,57,54,15.66614,0.5166667,8.310416,E ,10.38802,C ,22.3,1011.874,,0.0,-23.90403
2016-01-19 00:00:00.0,25.94931,32.0,21.2,,20.8,,25.72777,,20.8,,0.0,0.0,0.0,,,17.79437,54,57,15.49457,0.0,7.995137,E ,9.993921,C ,22.5,1011.307,,0.0,-23.90403
2016-01-20 00:00:00.0,27.15069,32.3,23.3,,23.2,,25.63055,,23.1,,0.0,0.0,0.0,,,21.34049,60,59,18.49717,0.0,9.452778,E ,11.81597,C ,29.8,1010.903,,0.0,-23.90403
2016-01-21 00:00:00.0,28.03403,33.8,23.1,,22.8,,26.30972,,22.7,,0.0,0.0,0.0,,,22.96653,60,58,19.70628,0.0,7.956251,E ,9.945313,C ,24.1,1011.146,,0.0,-23.90403
2016-01-22 00:00:00.0,30.97639,37.7,24.7,,24.3,,27.12708,,24.3,,1.6,1.4,1.4,,,22.05944,51,47,19.03033,0.2833333,8.764585,NE,10.95573,C ,32.2,1006.517,,0.0,-23.90403
2016-01-23 00:00:00.0,26.06736,30.3,21.8,,21.8,,27.24027,,21.7,,0.0,0.2,1.4,,,22.23191,70,64,19.13812,2.166667,9.578474,E ,11.97309,C ,30.9,1009.376,,0.0,-23.90403
2016-01-24 00:00:00.0,29.09723,39.5,22.0,,21.8,,27.04791,,21.7,,1.0,0.2,0.2,,,22.48236,58,52,19.29759,0.08333334,10.86597,E ,13.58246,C ,40.0,1000.032,,0.0,-23.90403
2016-01-25 00:00:00.0,25.60487,32.5,19.6,,19.4,,26.95209,,18.8,,0.0,0.8,0.4,,,17.81029,61,51,15.38906,3.35,7.576388,W ,9.470485,C ,37.6,1002.455,,0.0,-23.82103
2016-01-26 00:00:00.0,23.53959,29.7,18.0,,17.3,,26.14652,,17.6,,0.0,0.0,0.0,,,12.63828,45,35,10.24631,0.0,6.043056,S ,7.55382,C ,28.6,1009.409,,0.0,-23.90403
2016-01-27 00:00:00.0,22.77014,29.4,13.7,,13.0,,25.34097,,13.3,,0.0,0.0,0.0,,,12.97679,49,41,10.54815,0.0,6.12639,E ,7.657988,C ,25.2,1012.084,,0.0,-19.58802
2016-01-28 00:00:00.0,25.00556,32.9,18.5,,18.1,,25.50417,,18.2,,0.4,0.0,0.0,,,18.06318,58,50,15.84958,0.0,7.476388,E ,9.345485,C ,34.1,1010.532,,0.0,-23.90403
2016-01-29 00:00:00.0,24.68472,30.3,21.4,,20.9,,25.33472,,20.8,,5.8,6.2,4.2,,,23.36166,77,89,19.92338,3.35,4.124306,E ,5.155382,C ,29.2,1009.083,,0.0,-23.90403
2016-01-30 00:00:00.0,24.59166,31.1,20.5,,20.3,,25.43611,,20.2,,0.0,0.0,0.0,,,23.43889,78,75,19.97419,3.833334,5.372917,S ,6.716146,C ,22.4,1011.331,,0.0,-23.90403
2016-01-31 00:00:00.0,22.58403,28.3,18.0,,17.9,,25.13264,,17.8,,0.0,0.0,0.0,,,16.35756,65,53,13.92097,0.0,6.424304,S ,8.03038,C ,26.4,1014.976,,0.0,-22.49303
2016-02-01 00:00:00.0,21.36181,29.8,14.7,,14.1,,24.8,,14.4,,0.0,0.0,0.0,,,15.35627,60,56,13.19285,0.0,6.581945,E ,8.227432,C ,19.0,1016.846,,0.0,-19.09002
2016-02-02 00:00:00.0,25.0757,31.5,19.2,,19.0,,25.64723,,19.0,,0.0,0.0,0.0,,,18.39618,60,55,16.04815,0.0,7.511805,E ,9.389756,C ,20.0,1013.901,,0.0,-23.90403
2016-02-03 00:00:00.0,26.175,32.8,20.7,,20.2,,25.76805,,20.4,,0.0,0.0,0.0,,,19.53886,60,52,17.0117,0.0,6.650695,E ,8.313369,C ,25.2,1009.008,,0.0,-23.90403
2016-02-04 00:00:00.0,27.54166,35.1,20.7,,20.2,,26.32708,,20.4,,0.0,0.0,0.0,,,19.72713,57,52,17.03361,0.2833334,5.797918,E ,7.247398,C ,20.7,1007.428,,0.0,-23.90403
2016-02-05 00:00:00.0,28.57014,36.3,20.0,,19.6,,26.92361,,19.7,,0.0,0.0,0.0,,,21.74234,59,53,18.72324,1.883333,5.152082,E ,6.440103,C ,18.7,1010.443,,0.0,-23.90403
2016-02-06 00:00:00.0,28.89929,36.1,24.5,,24.4,,27.62516,,23.7,,0.0,0.0,0.0,,,23.8824,60,57,20.33821,0.0,8.804195,E ,11.00524,C ,24.3,1012.007,,0.0,-23.73803
2016-02-07 00:00:00.0,27.69084,34.8,21.7,,21.7,,26.78309,,21.4,,14.6,14.6,9.0,,,24.29135,70,70,20.55099,3.933334,8.850004,NE,11.06251,C ,39.6,1007.375,,0.0,-23.57203
2016-02-08 00:00:00.0,25.70972,31.9,22.1,,21.9,,26.19514,,21.7,,6.2,0.0,0.0,,,27.01785,84,82,22.35908,0.8000001,3.776387,C ,4.720484,C ,18.4,1005.177,,0.0,-23.90403
2016-02-09 00:00:00.0,26.73888,35.1,19.3,,18.8,,27.19305,,18.7,,0.0,6.2,4.6,,,23.48041,71,63,19.96219,3.75,4.845833,W ,6.057291,C ,23.9,1007.864,,0.0,-23.90403
2016-02-10 00:00:00.0,27.19931,33.1,22.1,,21.8,,27.40763,,21.8,,0.0,0.0,0.0,,,20.24801,58,49,17.53867,0.0,7.353472,E ,9.19184,C ,21.2,1011.516,,0.0,-23.90403
2016-02-11 00:00:00.0,28.16806,36.0,21.6,,21.4,,27.12986,,21.4,,0.0,0.0,0.0,,,21.08864,55,50,18.14308,0.0,6.358335,E ,7.947919,C ,19.2,1008.234,,0.0,-23.90403
2016-02-12 00:00:00.0,30.45555,37.2,24.0,,23.5,,27.8764,,23.6,,33.0,30.8,18.0,,,25.67205,62,57,21.46829,1.916667,7.786806,N ,9.733507,C ,38.8,1002.932,,0.0,-23.90403
2016-02-13 00:00:00.0,26.58472,32.6,21.6,,21.5,,26.83473,,21.2,,0.0,2.2,12.4,,,26.34585,79,72,21.82636,5.899999,4.44236,W ,5.55295,C ,22.9,1002.826,,0.0,-23.90403
2016-02-14 00:00:00.0,25.35556,34.1,15.9,,15.7,,27.00347,,15.4,,0.0,0.0,0.0,,,20.37196,68,59,17.72916,6.499999,3.35,C ,4.1875,C ,18.6,1006.066,,0.0,-21.58002
2016-02-15 00:00:00.0,27.21806,34.5,19.6,,19.3,,27.52778,,19.3,,0.0,0.0,0.0,,,24.41478,67,62,20.65165,1.883333,4.245833,C ,5.307291,C ,20.3,1005.719,,0.0,-23.90403
2016-02-16 00:00:00.0,28.94098,35.1,23.4,,23.1,,27.90903,,23.2,,45.80001,0.0,0.0,,,26.89149,67,62,22.27133,0.3833333,8.195137,NE,10.24392,C ,26.6,1000.917,,0.0,-23.90403
2016-02-17 00:00:00.0,26.07083,31.9,19.8,,19.8,,26.5243,,19.4,,0.0,45.80001,20.2,,,24.82508,82,84,20.95367,4.966667,6.404862,W ,8.006078,C ,39.2,1001.921,,0.0,-23.90403
2016-02-18 00:00:00.0,25.82292,34.3,17.2,,16.4,,26.86389,,16.4,,40.60001,23.8,22.6,,,22.9305,70,58,19.52564,7.599998,4.6,E ,5.75,C ,26.6,1007.572,,0.0,-23.48903
2016-02-19 00:00:00.0,22.86806,28.6,20.2,,19.9,,25.03611,,19.3,,1.6,18.40001,3.6,,,22.85707,88,87,19.60038,2.9,6.450695,E ,8.063369,C ,37.6,1009.633,,0.0,-23.90403
2016-02-20 00:00:00.0,22.78472,30.0,16.0,,15.6,,25.1375,,15.6,,0.0,0.0,0.0,,,18.96163,70,63,16.56982,0.0,4.102777,E ,5.128472,C ,16.0,1011.411,,0.0,-20.99902
2016-02-21 00:00:00.0,26.44722,32.5,21.5,,21.0,,26.04375,,21.1,,0.0,0.0,0.0,,,24.91708,72,69,21.00523,0.3166667,6.539583,E ,8.174479,C ,24.3,1009.755,,0.0,-23.90403
2016-02-22 00:00:00.0,27.16667,32.9,22.2,,21.7,,26.59445,,21.8,,0.0,0.0,0.0,,,25.22522,73,65,21.21134,2.95,6.075695,NE,7.594619,C ,23.3,1008.366,,0.0,-23.90403
2016-02-23 00:00:00.0,27.59583,34.5,21.3,,20.9,,26.80624,,20.7,,0.0,0.0,0.0,,,25.23722,72,63,21.19033,7.049998,2.477083,C ,3.096354,C ,15.4,1008.271,,0.0,-23.90403
2016-02-24 00:00:00.0,27.71944,34.9,21.1,,20.6,,27.27778,,20.5,,0.2,0.2,0.2,,,24.52752,71,58,20.7427,6.216666,4.150694,C ,5.188368,C ,23.2,1004.151,,0.0,-23.90403
2016-02-25 00:00:00.0,23.60555,30.6,17.6,,17.5,,26.68542,,17.4,,9.799998,4.2,4.2,,,18.3409,66,58,16.0732,0.35,6.539583,E ,8.174479,C ,27.4,1004.688,,0.0,-23.40603
2016-02-26 00:00:00.0,21.25347,25.6,17.7,,17.6,,24.70971,,17.3,,9.4,15.0,4.4,,,21.04213,85,90,18.22916,3.766667,6.565279,W ,8.206598,C ,30.8,1000.74,,0.0,-23.07403
2016-02-27 00:00:00.0,20.51597,28.2,11.5,,10.9,,24.16598,,10.7,,0.0,0.0,0.0,,,13.62746,65,57,11.43288,0.3166667,3.788888,C ,4.73611,C ,26.9,1007.408,,0.0,-13.44601
2016-02-28 00:00:00.0,21.77014,30.7,13.9,,13.8,,24.11111,,14.0,,0.0,0.0,0.0,,,17.46308,69,61,15.32405,7.33333,4.079859,W ,5.099823,C ,23.5,1011.262,,0.0,-18.26002
2016-02-29 00:00:00.0,23.14306,31.8,14.8,,14.5,,24.45208,,14.5,,3.800001,1.6,0.6,,,20.04897,73,61,17.49631,9.683334,4.468055,E ,5.585069,C ,25.8,1013.717,,0.0,-20.08602
2016-03-01 00:00:00.0,21.12709,24.6,19.6,,19.6,,23.825,,19.0,,0.4,2.6,1.0,,,19.19595,79,75,16.48204,6.616666,7.276389,E ,9.095487,C ,32.1,1016.176,,0.0,-23.32303
2016-03-02 00:00:00.0,19.9625,24.5,15.8,,15.5,,22.47224,,15.5,,0.0,0.0,0.0,,,16.94671,73,70,14.85708,0.0,6.971526,E ,8.714407,C ,26.5,1015.885,,0.0,-20.00302
2016-03-03 00:00:00.0,21.25208,28.0,14.8,,14.6,,22.73542,,14.3,,0.0,0.0,0.0,,,19.49692,78,70,17.06791,9.700001,4.651389,E ,5.814237,C ,20.5,1012.259,,0.0,-18.75802
2016-03-04 00:00:00.0,21.42917,27.7,17.0,,16.8,,23.07986,,16.9,,3.2,3.2,1.6,,,20.61609,84,80,17.91915,12.65001,3.33125,C ,4.164063,C ,17.3,1009.429,,0.0,-21.74603
2016-03-05 00:00:00.0,20.19862,25.3,16.8,,16.6,,23.09513,,16.5,,0.0,0.0,0.0,,,16.66261,74,65,14.44851,6.366665,6.568751,S ,8.210938,C ,31.5,1010.527,,0.0,-18.26002
2016-03-06 00:00:00.0,16.925,24.0,8.7,,8.5,,22.21527,,8.0,,0.0,0.0,0.0,,,12.91848,74,65,10.72615,0.4,3.527083,C ,4.408854,C ,22.3,1011.761,,0.0,-7.469995
2016-03-07 00:00:00.0,18.1382,28.0,9.6,,9.1,,21.84514,,8.9,,0.0,0.0,0.0,,,15.00826,75,64,12.97141,2.65,2.478472,C ,3.09809,C ,18.2,1013.469,,0.0,-9.296
2016-03-08 00:00:00.0,19.97222,29.5,12.0,,11.7,,22.15764,,11.4,,0.0,0.0,0.0,,,16.80954,71,62,14.70146,6.983331,3.016667,C ,3.770833,C ,16.0,1011.013,,0.0,-15.60401
2016-03-09 00:00:00.0,20.79305,24.4,18.0,,18.0,,22.49583,,17.8,,0.0,0.0,0.0,,,18.29156,78,74,15.96773,0.1666667,6.332639,S ,7.915799,C ,32.2,1012.835,,0.0,-21.74603
2016-03-10 00:00:00.0,17.21528,21.4,14.3,,14.1,,21.20695,,14.0,,0.8,0.6,0.6,,,15.44373,80,76,13.3634,2.15,6.642361,S ,8.302952,C ,27.3,1015.798,,0.0,-10.707
2016-03-11 00:00:00.0,17.99166,25.6,11.6,,11.0,,21.01597,,10.8,,0.0,0.2,0.2,,,16.08578,81,80,14.04764,4.75,3.526389,S ,4.407987,C ,17.6,1013.777,,0.0,-11.122
2016-03-12 00:00:00.0,17.98958,25.9,10.6,,10.4,,20.84583,,10.0,,0.0,0.0,0.0,,,15.80003,77,71,13.77141,3.183334,4.1875,E ,5.234375,C ,18.1,1018.174,,0.0,-12.20101
2016-03-13 00:00:00.0,19.15902,26.6,11.2,,10.8,,20.94722,,10.8,,0.0,0.0,0.0,,,15.30583,73,67,13.31224,0.8000001,3.949305,E ,4.936632,C ,15.6,1018.772,,0.0,-12.53301
2016-03-14 00:00:00.0,20.20352,28.9,11.6,,11.0,,21.18451,,10.8,,0.0,0.0,0.0,,,16.63052,72,62,14.53076,5.283333,3.417606,C ,4.272007,C ,19.8,1015.767,,0.0,-16.35101
2016-03-15 00:00:00.0,23.27848,31.7,15.8,,15.3,,21.89514,,15.1,,0.0,0.0,0.0,,,21.67143,76,69,18.73819,6.733332,3.698611,C ,4.623264,C ,17.4,1013.965,,0.0,-21.58002
2016-03-16 00:00:00.0,26.19861,34.0,20.1,,19.6,,22.88195,,19.9,,0.0,0.0,0.0,,,23.02642,69,65,19.74544,2.0,4.352776,E ,5.44097,C ,17.6,1013.426,,0.0,-23.90403
2016-03-17 00:00:00.0,27.58541,34.2,22.1,,21.8,,23.39445,,21.8,,19.4,0.0,0.0,,,22.54554,61,56,19.38485,0.0,8.119442,NE,10.1493,C ,25.9,1007.484,,0.0,-23.90403
2016-03-18 00:00:00.0,22.4493,28.3,19.2,,19.1,,22.62709,,18.7,,0.6,20.00001,4.4,,,19.90491,80,83,17.06936,4.100001,7.236807,S ,9.046009,C ,37.9,1011.003,,0.0,-22.65903
2016-03-19 00:00:00.0,17.13055,22.6,9.8,,9.6,,20.66736,,9.6,,0.0,0.0,0.0,,,12.021,62,59,9.614002,0.0,7.172916,E ,8.966145,C ,23.3,1019.935,,0.0,-13.11401
2016-03-20 00:00:00.0,18.32709,22.5,13.5,,13.3,,20.4389,,13.4,,0.6,0.0,0.0,,,14.43818,70,65,12.39555,1.183333,5.294445,E ,6.618056,C ,22.8,1018.77,,0.0,-15.60401
2016-03-21 00:00:00.0,18.41319,23.8,15.5,,15.3,,20.50764,,14.8,,1.8,2.4,0.8,,,18.09048,89,88,15.89292,4.366667,3.447918,E ,4.309897,C ,16.8,1013.919,,0.0,-13.77801
2016-03-22 00:00:00.0,18.72569,28.4,11.4,,11.1,,20.53194,,10.8,,0.0,0.0,0.0,,,17.03231,81,80,14.90877,3.933334,2.239584,C ,2.79948,C ,15.3,1013.413,,0.0,-11.537
2016-03-23 00:00:00.0,19.72015,28.6,13.1,,12.6,,20.75069,,12.4,,0.0,0.0,0.0,,,17.03485,79,75,14.95913,12.48334,3.795138,C ,4.743922,C ,20.1,1011.377,,0.0,-12.61601
2016-03-24 00:00:00.0,19.67014,27.7,12.8,,12.5,,20.63264,,12.2,,0.0,0.0,0.0,,,16.41631,73,68,14.17349,6.983331,5.961111,SE,7.451389,C ,33.2,1015.757,,0.0,-13.94401
2016-03-25 00:00:00.0,17.64514,21.4,14.0,,13.9,,19.76042,,13.7,,0.0,0.0,0.0,,,15.35667,75,76,13.27147,0.0,7.590973,SE,9.488716,C ,25.3,1020.598,,0.0,-14.44201
2016-03-26 00:00:00.0,19.12639,23.5,15.1,,15.0,,19.82222,,14.8,,1.4,1.0,0.4,,,18.0953,81,78,15.88722,3.15,6.35764,SE,7.94705,C ,22.8,1017.51,,0.0,-17.76202
2016-03-27 00:00:00.0,21.14445,27.2,17.7,,17.8,,20.80347,,17.1,,0.0,0.4,0.4,,,19.3849,79,72,16.98965,1.566667,7.060416,S ,8.825521,C ,23.6,1012.609,,0.0,-22.16103
2016-03-28 00:00:00.0,20.88542,28.3,16.3,,16.4,,21.21527,,15.9,,0.0,0.0,0.0,,,17.47478,78,75,15.32699,1.783333,4.630555,C ,5.788194,C ,23.7,1011.725,,0.0,-16.01901
2016-03-29 00:00:00.0,21.1757,32.7,12.7,,12.3,,20.89028,,12.2,,0.0,0.0,0.0,,,16.97155,70,63,14.87062,1.25,2.345833,C ,2.932292,C ,14.0,1013.857,,0.0,-16.76601
2016-03-30 00:00:00.0,22.15139,30.0,14.6,,14.4,,21.15278,,14.2,,0.0,0.0,0.0,,,18.33141,70,60,16.11508,4.783333,4.508333,E ,5.635417,C ,19.6,1014.036,,0.0,-18.50902
2016-03-31 00:00:00.0,23.73542,31.4,17.0,,16.6,,21.46111,,16.7,,0.0,0.0,0.0,,,19.78361,69,63,17.29418,0.0,5.048609,E ,6.310761,C ,18.9,1012.774,,0.0,-22.41003
2016-04-01 00:00:00.0,21.53402,24.3,19.4,,19.4,,20.91043,,19.0,,47.2,46.39999,12.8,,,22.24339,89,93,19.18227,3.4,7.653471,E ,9.566839,C ,29.8,1009.737,,0.0,-23.90403
2016-04-02 00:00:00.0,21.56944,27.1,19.7,,19.6,,20.86806,,19.3,,5.2,6.0,3.0,,,23.47493,92,89,20.05971,2.9,2.821528,W ,3.526911,C ,13.6,1006.842,,0.0,-23.90403
